date,test_id,abcd,category,region,warehouse,batch_id,current_stock,avg_daily_sales,lead_time_days,safety_stock,reorder_point,max_stock_level,expiry_date,last_sale_date,supplier_id,supplier_reliability,inward_qty,outward_qty,adjustment_qty,aging_bucket,unit_cost,total_stock_value
2025-02-18,P006,Product_P006,Topical,West,WH1,3ac10cea,688,21.6172501810466,14,44.783701236236,347.425203770888,1185,2026-01-21,2024-11-09,S9,0.983197500839924,15,95,-14,90+,32.7278801126606,22516.7815175105
2025-02-18,P002,Product_P002,Syrup,South,WH1,2b5906fc,1557,44.2859378654021,5,66.7185765208522,288.148265847863,2233,2025-10-25,2024-11-26,S13,0.746647514463293,276,248,-47,90+,15.3700382013987,23931.1494795777
2025-02-18,P031,Product_P031,Capsule,East,WH3,3e84dc91,1294,5.56974588886076,12,29.4247859623203,96.2617366286493,1900,2025-09-15,2024-12-15,S15,0.925741977345354,13,346,-37,90+,46.1071543976064,59662.6577905027
2025-02-18,P001,Product_P001,Capsule,East,WH2,e7a55798,136,43.5133244432675,17,216.666367547691,956.392883083239,694,2025-10-13,2024-10-28,S3,0.806916452916252,249,277,16,60-90,31.2633496961438,4251.81555867556
2025-02-19,P008,Product_P008,Tablet,East,WH1,e64281e8,1300,42.4855591523012,18,131.856592229713,896.596656971136,2052,2025-07-19,2024-11-02,S19,0.780079560727926,403,191,-14,0-30,43.4768055571598,56519.8472243077
2025-02-19,P043,Product_P043,Injection,South,WH3,aa7ee72d,1913,1.17203169462188,16,3.79074900258711,22.5432561165372,2679,2025-06-02,2024-10-26,S1,0.786829706271524,136,350,20,90+,37.8868531385765,72477.5500540968
2025-02-19,P037,Product_P037,Injection,South,WH3,d0c3e7fe,264,41.5562909529735,11,145.050774660438,602.169975143146,1005,2025-11-07,2025-02-15,S12,0.751350567355622,465,169,-5,0-30,46.231205142732,12205.0381576813
2025-02-19,P040,Product_P040,Syrup,East,WH2,b7623ef1,1390,7.87581597321615,7,18.4523550216523,73.5830668341654,1649,2025-04-28,2025-01-15,S9,0.748083808448785,460,291,-27,90+,48.7589228802966,67774.9028036122
2025-02-19,P021,Product_P021,Capsule,East,WH3,de6c80c3,924,5.29272842007279,19,46.8495787947914,147.411418776174,1528,2025-11-16,2024-11-24,S18,0.88136531266532,33,1,16,90+,13.4192309996479,12399.3694436746
2025-02-19,P007,Product_P007,Injection,South,WH3,e04dbe4c,1199,42.9587094911601,18,294.413626580343,1067.67039742123,1523,2025-11-26,2025-02-06,S3,0.919842155214701,389,219,27,60-90,48.8055451536337,58517.8486392069
2025-02-19,P027,Product_P027,Injection,East,WH1,6958faaa,167,7.27286772344162,6,7.22831889971361,50.8655252403633,734,2025-04-13,2025-01-22,S3,0.824307873825827,83,206,-2,30-60,28.712454379444,4794.97988136715
2025-02-19,P001,Product_P001,Syrup,East,WH3,3ff9d36b,348,47.3979052417601,5,44.8396167115897,281.82914292039,1053,2025-07-29,2024-11-02,S1,0.851401335629827,200,141,49,90+,47.9812467586835,16697.4738720219
2025-02-19,P035,Product_P035,Capsule,East,WH2,aaf9ca2f,1254,45.6599337238042,19,123.169395818142,990.708136570423,1761,2025-08-13,2024-12-03,S18,0.968215908547631,20,253,13,60-90,31.0594139049316,38948.5050367842
2025-02-19,P002,Product_P002,Topical,East,WH1,b0daa0bd,1938,49.7575848714831,10,120.088828368038,617.66467708287,2521,2025-07-05,2024-11-03,S8,0.781729446938909,198,367,-24,60-90,27.4207674310378,53141.4472813512
2025-02-19,P034,Product_P034,Capsule,North,WH3,ba1ed3a4,835,33.9658924217263,12,83.6073335125959,491.198042573311,1206,2025-04-06,2024-11-17,S6,0.718072140264264,233,389,-45,30-60,32.4963517701111,27134.4537280428
2025-02-19,P048,Product_P048,Syrup,South,WH1,ca20f61f,1721,16.621119725777,17,88.9506112211475,371.509646559357,2207,2025-06-20,2024-11-06,S13,0.891502465277378,140,114,-27,30-60,11.7490351881982,20220.0895588892
2025-02-19,P005,Product_P005,Syrup,East,WH3,8fe68b77,317,15.5677293620563,16,43.5233361343248,292.607005927226,1050,2025-06-01,2024-10-30,S8,0.846211277898032,220,309,35,90+,46.8229385265921,14842.8715129297
2025-02-19,P038,Product_P038,Syrup,East,WH1,b145394c,1861,18.9034913522118,19,117.636849393825,476.803185085848,2125,2025-12-26,2025-02-04,S15,0.800109169001537,292,208,4,90+,25.9465709319551,48286.5685043684
2025-02-19,P038,Product_P038,Tablet,East,WH2,0788686c,1693,12.3533322506171,7,30.3723194036188,116.845645157938,2255,2025-05-14,2025-02-06,S13,0.762818650375065,392,40,-3,0-30,4.8567369399857,8222.45563939578
2025-02-19,P050,Product_P050,Capsule,East,WH1,8eda4da4,783,33.588794559923,6,81.5435069931717,283.07627435271,1138,2025-06-13,2024-12-10,S10,0.96018919797022,155,274,46,60-90,28.9484338170924,22666.6236787833
2025-02-19,P042,Product_P042,Injection,South,WH3,ca99489d,961,42.6519528946665,9,104.772468936169,488.640044988167,1702,2025-03-29,2024-11-21,S10,0.887516098683395,144,227,-1,60-90,48.1516249474707,46273.7115745193
2025-02-19,P009,Product_P009,Topical,East,WH2,66b1aefb,1284,8.26584435689988,5,10.7230209127489,52.0522426972484,1606,2025-11-06,2024-12-28,S16,0.779062847571577,390,391,21,90+,22.1401418848369,28427.9421801306
2025-02-19,P018,Product_P018,Injection,East,WH3,7c5a73f6,1288,17.9959935355156,12,32.7160737589117,248.667996185099,1751,2025-07-08,2025-02-01,S19,0.90789641092321,30,101,-48,90+,2.05055346453255,2641.11286231792
2025-02-19,P029,Product_P029,Capsule,West,WH2,9affad73,1567,43.251314738294,16,246.877981024846,938.89901683755,2223,2026-01-17,2024-11-24,S3,0.856456906455446,419,123,-38,90+,42.8467609923175,67140.8744749615
2025-02-19,P013,Product_P013,Tablet,South,WH1,1ea7920e,1327,39.7181249806165,17,325.960352814673,1001.16847748515,1923,2025-12-25,2024-12-03,S19,0.828941319617847,50,231,-48,90+,32.2695982088547,42821.7568231502
2025-02-19,P014,Product_P014,Capsule,North,WH1,9e0a52ac,591,45.6674004613587,11,196.363711964593,698.705117039539,832,2025-04-10,2025-02-10,S6,0.942255082711879,174,309,-5,0-30,9.68249681171787,5722.35561572526
2025-02-19,P029,Product_P029,Syrup,South,WH1,e08e4ec5,1539,15.9822148700317,9,25.117784481322,168.957718311607,1803,2026-02-01,2024-11-22,S19,0.839093267297863,44,145,-3,30-60,17.6123989374516,27105.481964738
2025-02-19,P025,Product_P025,Capsule,North,WH2,e2263fdd,1274,33.2973657185349,7,76.5848809424631,309.666440972207,1514,2025-06-27,2025-01-01,S8,0.752981495686301,198,146,-34,90+,47.0057152208859,59885.2811914087
2025-02-19,P048,Product_P048,Topical,North,WH2,c5c2d2c1,229,16.0012838950102,6,41.5849997065348,137.592703076596,596,2026-01-11,2025-02-11,S8,0.938968494806617,268,18,47,90+,10.6871965386354,2447.36800734752
2025-02-20,P018,Product_P018,Capsule,North,WH3,accf4b4a,782,43.5235966060817,8,49.0807752092926,397.269548057946,1102,2025-11-30,2025-02-01,S5,0.953064639430447,95,113,40,90+,20.8977383259846,16342.03137092
2025-02-20,P050,Product_P050,Capsule,West,WH1,5cd2c4bc,1199,32.9520514611074,10,33.2957365326955,362.81625114377,1827,2025-10-28,2024-12-25,S4,0.861202617954987,176,263,7,0-30,40.4931468596133,48551.2830846763
2025-02-20,P023,Product_P023,Capsule,South,WH1,f026762f,17,47.0827124225998,5,31.4332129562294,266.846775069228,280,2026-02-14,2024-11-11,S12,0.953012133062879,443,319,15,30-60,18.9333581491375,321.867088535338
2025-02-20,P007,Product_P007,Tablet,West,WH1,fc717ed2,49,36.4759938318586,13,151.497275314485,625.685195128647,992,2026-01-10,2025-01-11,S10,0.781101808034346,27,387,-15,90+,23.5053844977986,1151.76384039213
2025-02-20,P044,Product_P044,Tablet,South,WH3,2d02a6f2,1632,38.617792526318,10,67.0605726431793,453.238497906359,2300,2025-12-28,2024-11-03,S4,0.74083544000697,261,292,-49,90+,35.4084550520079,57786.5986448769
2025-02-20,P041,Product_P041,Syrup,North,WH3,f383f9eb,835,14.9658775537188,9,58.5304913423126,193.223389325782,1093,2025-10-26,2024-10-30,S10,0.924575575735004,14,301,6,90+,6.28738014392583,5249.96242017807
2025-02-20,P025,Product_P025,Topical,West,WH1,381343,90,21.6324985114881,18,188.451131526217,577.836104733002,703,2025-09-27,2024-12-10,S13,0.916846288070462,282,197,11,30-60,38.1732416117719,3435.59174505947
2025-02-20,P039,Product_P039,Topical,South,WH2,551e0902,31,23.3249286170329,14,57.2629492719046,383.811949910366,973,2025-04-18,2025-01-13,S11,0.821997848741869,102,69,-40,90+,26.763186034096,829.658767056976
2025-02-20,P033,Product_P033,Syrup,East,WH1,65585493,622,4.17031619469544,19,31.7853484103963,111.02135610961,1229,2025-04-07,2025-02-03,S2,0.715078095109277,161,91,-5,60-90,30.2011381908045,18785.1079546804
2025-02-20,P025,Product_P025,Capsule,West,WH1,5fa4ed70,1105,2.31175869945326,13,13.5394690496443,43.5923321425368,1822,2026-02-06,2024-12-16,S14,0.702349273077723,497,325,27,60-90,39.2657258097342,43388.6270197563
2025-02-20,P044,Product_P044,Syrup,South,WH3,99a4d787,1086,47.2834581430903,18,142.107843439622,993.210090015246,1582,2025-11-21,2025-02-14,S9,0.817255717210787,133,81,-30,90+,35.7387520479927,38812.28472412
2025-02-20,P002,Product_P002,Tablet,West,WH3,e9055bbf,65,3.74303395822263,6,7.22521029387151,29.6834140432073,518,2025-12-29,2024-12-23,S7,0.843536118774447,18,90,-6,90+,11.1239919533678,723.059476968908
2025-02-20,P025,Product_P025,Syrup,South,WH3,ffcc513b,1246,48.3464316547644,16,160.845392136948,934.388298613178,1525,2025-05-11,2024-12-09,S6,0.894572282671185,422,99,49,90+,3.9223396468098,4887.23519992502
2025-02-21,P012,Product_P012,Topical,North,WH1,0c298cb7,1949,20.290133010562,14,140.228802515676,424.290664663544,2537,2025-06-11,2025-02-04,S11,0.9419340960397,305,120,-45,30-60,3.63506836131955,7084.7482362118
2025-02-21,P001,Product_P001,Tablet,South,WH2,4752bd5a,896,34.2484229665044,9,47.0105065166878,355.246313215227,1114,2025-05-07,2024-12-17,S2,0.856093296439982,81,224,28,90+,40.3435622273395,36147.8317556962
2025-02-21,P037,Product_P037,Injection,North,WH3,e704fd2b,1944,5.45404617225284,12,16.9363069286425,82.3848609956766,2605,2025-07-17,2025-01-27,S12,0.824423918251913,465,262,5,90+,47.0510911842599,91467.3212622012
2025-02-21,P044,Product_P044,Capsule,West,WH3,3380d36f,1366,31.0009962077639,7,67.424044941217,284.431018395565,2265,2025-07-23,2024-12-08,S8,0.980912244812554,431,179,-27,90+,7.52811065123331,10283.3991495847
2025-02-21,P034,Product_P034,Injection,South,WH2,79d6b2af,1320,15.4734731881902,5,20.2785922520663,97.6459581930173,2200,2025-11-17,2024-12-09,S6,0.82238152274526,285,342,14,90+,6.16031539540063,8131.61632192884
2025-02-21,P006,Product_P006,Syrup,East,WH1,02b46430,640,3.55706460635178,7,8.86083843419223,33.7602906786547,1231,2025-11-26,2024-11-12,S17,0.915617654121718,236,286,-30,90+,13.0955963596143,8381.18167015316
2025-02-21,P035,Product_P035,Tablet,East,WH1,55098ac3,475,37.5633336825479,6,34.5785451055907,259.958547200878,927,2026-01-05,2024-11-30,S8,0.70515769096612,437,232,-2,90+,42.8242618174125,20341.5243632709
2025-02-21,P036,Product_P036,Capsule,East,WH3,4df97922,39,20.9888331816605,14,101.001377382641,394.845041925888,990,2026-02-17,2025-01-06,S8,0.73491105978464,20,350,-3,90+,33.410601084088,1303.01344227943
2025-02-21,P020,Product_P020,Topical,East,WH2,ffaf06d5,668,13.9700499253714,17,89.1336090869114,326.624457818224,1360,2026-02-20,2024-12-14,S16,0.810587723305399,59,251,11,0-30,17.540305424462,11716.9240235407
2025-02-21,P019,Product_P019,Capsule,North,WH2,8f74d87b,1900,48.4435210527824,9,43.8465018243975,479.838191299439,2275,2025-06-03,2024-11-26,S4,0.909773997398456,313,303,-28,0-30,42.7888940860884,81298.8987635679
2025-02-21,P007,Product_P007,Tablet,South,WH1,395f0f30,1210,1.76476439610778,14,7.12775183063453,31.8344533761435,1891,2026-02-14,2024-11-13,S8,0.989372554924553,136,258,27,90+,40.1119874614532,48535.5048283583
2025-02-21,P022,Product_P022,Capsule,South,WH1,d8b2a0b5,842,3.7418371603167,7,5.92208653175268,32.1149466539696,1122,2026-01-06,2025-02-03,S7,0.928937135656482,22,377,37,90+,23.8663832042885,20095.4946580109
2025-02-21,P008,Product_P008,Capsule,East,WH1,1ca0b30f,237,22.9777547862416,5,46.5538226334292,161.442596564637,770,2025-07-06,2024-11-16,S6,0.798796147001347,292,334,-36,30-60,4.5762032410747,1084.56016813471
2025-02-21,P028,Product_P028,Tablet,East,WH3,56303552,1790,29.4833557997768,12,50.9502451324589,404.75051472978,2452,2025-10-22,2024-12-11,S15,0.819767697455937,237,302,-21,90+,16.2632758116525,29111.263702858
2025-02-21,P038,Product_P038,Syrup,East,WH2,e5187c1b,244,45.052162633455,14,99.1150822436142,729.845359111984,1003,2026-01-17,2024-12-30,S4,0.976704580864562,414,164,-35,90+,10.2210242892293,2493.92992657196
2025-02-21,P014,Product_P014,Tablet,West,WH1,644c37c2,592,16.5884940353411,7,23.2333896202923,139.35284786768,961,2026-01-17,2024-10-27,S4,0.820586759652615,407,193,-8,90+,39.4768590626316,23370.3005650779
2025-02-21,P031,Product_P031,Topical,North,WH1,abbbe6f8,1715,46.980558117119,11,117.589892067003,634.376031355312,2342,2025-09-30,2025-02-09,S11,0.780301490024872,498,229,-50,30-60,10.4449617724649,17913.1094397774
2025-02-21,P031,Product_P031,Capsule,South,WH1,53397fcf,1148,5.69446243355739,14,22.7887352507588,102.511209320562,2020,2025-06-17,2024-12-31,S9,0.808960904548106,361,5,-20,30-60,2.31554878636765,2658.25000675006
2025-02-21,P012,Product_P012,Topical,North,WH1,a8ac7875,1088,40.8963340207605,14,116.052816836994,688.601493127641,2082,2026-01-22,2024-12-07,S17,0.902193701634491,272,289,-16,90+,18.4015275504737,20020.8619749154
2025-02-21,P050,Product_P050,Tablet,North,WH3,da7cd92a,826,39.4578319054336,15,234.760408114076,826.627886695581,1266,2025-12-13,2024-11-19,S12,0.988169865839404,374,111,-36,90+,10.7734746283238,8898.89004299547
2025-02-21,P014,Product_P014,Capsule,South,WH2,9b4aeeaa,254,44.8387135913867,13,60.3616870133136,643.26496370134,916,2025-12-15,2025-02-13,S14,0.825294797976174,165,41,21,90+,1.45287341447283,369.029847276099
2025-02-21,P016,Product_P016,Syrup,South,WH1,417cd401,1539,29.8629080898087,10,127.510477888747,426.139558786834,2388,2025-09-17,2024-11-05,S18,0.750898321214994,8,28,-35,90+,11.3810862403401,17515.4917238835
2025-02-21,P047,Product_P047,Capsule,West,WH3,fc0c238e,355,4.63183954491194,10,21.1497054442619,67.4681008933813,808,2025-04-22,2025-01-20,S9,0.814737578147047,297,367,-24,90+,23.7140589418316,8418.49092435022
2025-02-21,P003,Product_P003,Injection,West,WH3,7c8a466b,1746,49.039184448674,6,48.3915166304085,342.626623322452,2016,2025-10-05,2024-12-26,S8,0.854031943443752,184,366,20,90+,29.5873563277461,51659.5241482447
2025-02-21,P010,Product_P010,Tablet,North,WH3,8dedf3a3,167,15.0008399997233,5,13.818848590908,88.8230485895244,912,2026-02-03,2024-11-14,S19,0.786163975857074,9,119,-38,0-30,1.69928559361859,283.780694134304
2025-02-21,P012,Product_P012,Syrup,North,WH2,9b581f78,1061,28.8895647686239,17,175.464082213687,666.586683280294,1623,2025-07-09,2024-12-31,S1,0.776550353653322,423,213,48,30-60,25.8563693767388,27433.6079087198
2025-02-21,P031,Product_P031,Topical,South,WH2,d5bfdf91,1481,8.23416223993292,5,4.33848199860695,45.5092931982716,1892,2025-06-08,2025-02-08,S17,0.91002982817589,419,353,29,90+,3.36396203369054,4982.02777189569
2025-02-21,P011,Product_P011,Capsule,West,WH2,1d119da1,1585,7.02090341481348,16,15.6236603452541,127.95811498227,2493,2025-10-24,2025-01-24,S8,0.849735329527506,402,257,32,60-90,42.5880800599444,67502.1068950119
2025-02-22,P049,Product_P049,Syrup,North,WH1,10294765,212,38.1620179744729,5,75.2932194495262,266.10330932189,464,2025-07-13,2025-01-23,S16,0.799588933002005,142,369,-41,30-60,37.0148254764341,7847.14300100403
2025-02-22,P044,Product_P044,Injection,East,WH2,ade29727,1958,2.17788923938706,11,10.9648085434312,34.9215901766888,2479,2026-01-11,2025-01-13,S7,0.797705012611524,319,88,49,90+,45.9438557119667,89958.0694840309
2025-02-22,P013,Product_P013,Syrup,North,WH3,10424824,1220,47.4910389153743,5,43.7751349270349,281.230329503906,1693,2025-06-09,2025-02-10,S7,0.854395619295805,368,79,-20,30-60,5.25042035854428,6405.51283742402
2025-02-22,P033,Product_P033,Topical,East,WH1,496fbde0,1492,4.66437954199512,18,11.0746207826799,95.033452538592,1988,2025-06-16,2024-11-26,S10,0.804681129958077,275,152,39,90+,29.6415542564715,44225.1989506554
2025-02-22,P032,Product_P032,Tablet,South,WH3,01287ac2,1489,46.6048498942946,15,261.506507174752,960.579255589172,1908,2025-10-23,2025-01-20,S4,0.888660943855549,233,213,46,30-60,1.45107770214151,2160.6546984887
2025-02-22,P031,Product_P031,Capsule,East,WH1,0cd09b8c,984,13.6668063552428,19,125.673363099653,385.342683849266,1318,2025-06-14,2025-02-16,S15,0.891321160717416,76,258,2,90+,10.8697225323173,10695.8069718002
2025-02-22,P015,Product_P015,Injection,North,WH3,34fc22cd,1625,18.3812704890413,8,68.5660416385115,215.616205550842,2169,2025-04-02,2025-02-15,S12,0.845816886245822,194,49,-28,30-60,39.7303472656413,64561.8143066671
2025-02-22,P014,Product_P014,Topical,North,WH3,a606b460,1664,49.0649686807628,17,387.604245048848,1221.70871262182,2628,2025-09-05,2025-01-13,S10,0.866379539026597,10,70,-20,0-30,8.3138329524515,13834.2180328793
2025-02-22,P046,Product_P046,Topical,North,WH1,23a4a443,572,30.0111510799909,10,100.298952633415,400.410463433324,1050,2025-07-14,2025-01-24,S3,0.841940267618806,452,376,32,90+,10.3479334488193,5919.01793272462
2025-02-22,P048,Product_P048,Tablet,South,WH1,383a53f6,1825,15.1526420660608,15,37.1995609338654,264.489191924778,2125,2025-06-28,2025-01-29,S10,0.881787550163525,378,72,16,90+,46.765772967157,85347.5356650615
2025-02-22,P038,Product_P038,Injection,North,WH3,4d5a8bd1,1956,33.9479083861832,19,233.089143882186,878.099403219667,2915,2026-01-18,2024-11-18,S1,0.705890035671672,237,14,-30,90+,33.1798291049496,64899.7457292815
2025-02-22,P050,Product_P050,Capsule,South,WH1,8fc71e8c,1210,23.0265374571894,11,101.869327128368,355.161239157452,1907,2025-06-19,2024-12-10,S9,0.770866496273035,351,167,2,30-60,43.3599872441774,52465.5845654546
2025-02-22,P015,Product_P015,Topical,West,WH2,6dd3b3f5,1378,40.4682129993114,8,109.161129809619,432.90683380411,1788,2025-08-16,2024-12-01,S8,0.74256640927438,210,221,39,90+,13.2601482517408,18272.4842908988
2025-02-22,P038,Product_P038,Topical,North,WH1,5f1be080,511,1.97411552616674,5,1.1501518517319,11.0207294825656,798,2025-05-12,2024-11-12,S16,0.84037330402851,266,267,-38,60-90,48.5269233119075,24797.2578123847
2025-02-22,P009,Product_P009,Injection,South,WH2,2e6bbf56,1967,19.126570224916,6,24.8068978863967,139.566319235893,2809,2025-12-09,2024-11-01,S3,0.753926108420233,148,379,-8,0-30,21.6791547325147,42642.8973588564
2025-02-22,P024,Product_P024,Tablet,South,WH3,73530167,1084,37.7373950647181,14,66.2135723444969,594.53710325055,1577,2026-02-08,2025-01-21,S11,0.831308124641649,430,99,-28,90+,36.7325399639497,39818.0733209215
2025-02-22,P026,Product_P026,Tablet,North,WH3,73f9d4d3,277,33.1877684980795,8,106.839825421068,372.341973405704,682,2025-06-09,2025-02-06,S8,0.734289070960616,469,335,43,60-90,13.6408156354296,3778.505931014
2025-02-22,P024,Product_P024,Injection,East,WH2,abe5d511,424,36.8633057516386,10,116.098437782689,484.731495299075,1210,2026-01-11,2024-12-05,S19,0.982141571647045,55,360,5,0-30,1.48059762098484,627.773391297573
2025-02-22,P024,Product_P024,Capsule,North,WH3,b67404dd,1294,38.0735224163989,19,315.543571327023,1038.9404972386,1992,2025-11-12,2024-12-22,S19,0.895391512042635,276,161,-34,90+,25.321854250849,32766.4794005987
2025-02-22,P001,Product_P001,Syrup,North,WH2,586e8ae9,630,18.1050443749966,12,52.3565541399948,269.617086639954,1033,2025-05-17,2025-01-16,S19,0.762735401348218,143,76,38,30-60,4.78738116437283,3016.05013355488
2025-02-22,P004,Product_P004,Syrup,West,WH2,927da1f7,1030,18.8890000284551,14,85.8812824279007,350.327282826272,1905,2025-12-24,2025-01-05,S7,0.841905941171028,170,125,48,30-60,4.41000052241914,4542.30053809171
2025-02-22,P033,Product_P033,Injection,South,WH1,3774b66a,1886,36.4757738230922,17,117.124038304133,737.212193296699,2614,2025-08-10,2025-02-01,S14,0.832824241051624,365,178,-38,30-60,2.90142167751631,5472.08128379577
2025-02-23,P043,Product_P043,Injection,South,WH1,c1dd18a8,357,43.7951025428215,18,244.215600399917,1032.5274461707,794,2025-03-27,2024-12-03,S11,0.903434391164077,122,54,-16,30-60,27.4322834189089,9793.32518055047
2025-02-23,P003,Product_P003,Capsule,South,WH1,c4ee9090,916,1.08451628338219,10,2.477093511883,13.3222563457049,1402,2025-08-26,2025-01-18,S2,0.921051561854847,425,265,8,30-60,44.2726000666417,40553.7016610438
2025-02-23,P039,Product_P039,Injection,East,WH2,05ee03aa,1219,22.2349804861449,7,21.5159559519083,177.160819354923,2007,2025-04-12,2024-12-24,S7,0.82337049333903,226,126,7,90+,27.1550432930168,33101.9977741875
2025-02-23,P012,Product_P012,Syrup,East,WH2,0c5c3418,1432,47.5401683196382,6,123.437005350125,408.678015267954,2342,2025-11-19,2025-02-13,S4,0.765333778640138,250,6,40,60-90,45.015705669646,64462.490518933
2025-02-23,P032,Product_P032,Capsule,North,WH2,0c55ed2c,1696,38.7514525981239,16,150.826076582802,770.849318152785,2139,2025-11-30,2024-11-05,S11,0.86500130979076,451,114,-12,0-30,7.8338077195939,13286.1378924312
2025-02-23,P024,Product_P024,Capsule,South,WH3,906343d7,136,4.4156795769791,5,10.8446981424899,32.9230960273854,946,2025-08-22,2025-01-01,S15,0.71888979921456,397,223,23,60-90,1.21960297295091,165.866004321324
2025-02-23,P049,Product_P049,Capsule,South,WH1,271b8f0c,1553,8.61465530821176,10,12.8258979772464,98.9724510593639,2536,2025-08-01,2024-11-05,S13,0.74230204681663,455,309,23,90+,12.1011385777883,18793.0682113052
2025-02-23,P037,Product_P037,Tablet,West,WH2,c0855524,1469,22.463557373589,12,29.0792703965329,298.641958879601,2008,2025-04-12,2024-11-16,S10,0.743018362408717,173,180,47,90+,29.5361575947591,43388.6155067011
2025-02-23,P030,Product_P030,Tablet,West,WH1,bda5d27e,1017,19.2077062047142,10,64.7866496662446,256.863711713387,1714,2025-06-17,2024-11-08,S1,0.978857901601286,182,37,-18,90+,19.250880443458,19578.1454109968
2025-02-23,P026,Product_P026,Injection,East,WH3,d3c65360,1033,47.3088806925838,5,87.7257996645761,324.270203127495,1540,2026-01-08,2025-01-19,S15,0.901940327267631,17,70,-4,60-90,5.51143223973623,5693.30950364752
2025-02-23,P019,Product_P019,Tablet,East,WH1,a8dbeda7,1593,29.5165205680789,16,212.788946299987,685.053275389249,2239,2025-10-11,2024-11-09,S17,0.948409488825963,309,46,-19,90+,20.8399626255191,33198.0604624519
2025-02-23,P032,Product_P032,Topical,West,WH3,263c5433,697,38.2645982164448,11,180.186674533629,601.097254914521,928,2025-05-29,2025-01-04,S11,0.842799128147458,357,48,-32,90+,15.6090055862589,10879.4768936224
2025-02-23,P047,Product_P047,Capsule,West,WH1,91633f9a,1832,46.3187405162371,13,215.58733533888,817.730962049962,2034,2025-10-24,2025-01-15,S19,0.865521062577929,251,198,-31,60-90,6.22327504163815,11401.0398762811
2025-02-23,P044,Product_P044,Topical,West,WH3,83d50691,573,3.55056751999805,16,12.5810217720604,69.3901020920292,1237,2025-12-07,2025-02-18,S12,0.708421246971335,209,295,38,90+,40.4994790652618,23206.201504395
2025-02-23,P016,Product_P016,Injection,North,WH1,8187b10f,1896,12.0132516452822,9,37.9835717638777,146.102836571417,2396,2025-06-22,2024-11-15,S19,0.975816297074452,493,14,26,90+,5.8736182751573,11136.3802496982
2025-02-23,P021,Product_P021,Topical,West,WH1,0ad15e10,1767,2.9668300201051,16,8.24889834332219,55.7181786650038,2590,2025-05-29,2025-01-01,S7,0.949008377881763,285,104,-3,0-30,18.458539062041,32616.2385226264
2025-02-23,P043,Product_P043,Tablet,West,WH2,16cac01f,1533,44.4302512541209,8,56.2405596958723,411.68256972884,1902,2026-02-10,2024-12-06,S8,0.748775327484194,398,31,-2,90+,32.2935442416931,49506.0033225156
2025-02-23,P027,Product_P027,Injection,North,WH2,b962132d,1916,30.5006299734252,8,96.6557439480271,340.660783735429,2443,2025-06-30,2024-12-13,S7,0.987975416971571,271,212,-46,90+,45.3918052777197,86970.698912111
2025-02-23,P043,Product_P043,Tablet,East,WH3,fe91d838,1593,3.42966355567611,16,24.4137527957149,79.2883696865326,2563,2025-09-02,2025-01-10,S18,0.740426998183336,187,351,34,90+,21.1830165828869,33744.5454165388
2025-02-23,P035,Product_P035,Topical,East,WH1,6631f6fc,548,2.95667727401485,5,2.10097263925027,16.8843590093245,1299,2025-06-17,2025-01-09,S16,0.770887439331791,346,392,18,0-30,34.1809809471512,18731.1775590389
2025-02-23,P019,Product_P019,Injection,West,WH3,ee36dd9a,1154,17.2044366315662,9,18.5663726565495,173.406302340646,1832,2025-12-30,2024-10-30,S8,0.978051496035316,135,18,-34,90+,16.802363699478,19389.9277091976
2025-02-23,P049,Product_P049,Syrup,South,WH1,d476131e,859,4.0820146227361,8,8.41444228846219,41.070559270351,1795,2026-02-18,2024-12-19,S8,0.825781086039834,149,117,-14,0-30,19.3605141283923,16630.681636289
2025-02-23,P041,Product_P041,Topical,North,WH2,b0ea0191,1781,26.2337154641232,7,44.8664509531704,228.502459202033,2759,2025-08-10,2024-12-01,S7,0.885785287182836,447,96,24,90+,12.2411875704957,21801.5550630529
2025-02-23,P037,Product_P037,Tablet,North,WH1,677b2475,1583,33.0322845452391,11,63.0149227368239,426.370052734454,2037,2025-08-05,2025-01-21,S16,0.897104292242942,442,69,-43,0-30,28.6924629291872,45420.1688169033
2025-02-23,P032,Product_P032,Tablet,South,WH1,4898c8da,1457,33.1511070854086,16,107.570034543202,637.987747909739,1700,2025-12-11,2024-11-28,S10,0.874413709715192,319,221,5,90+,34.3103994769975,49990.2520379853
2025-02-23,P041,Product_P041,Tablet,South,WH1,779fb723,412,10.0084406175756,16,72.6236191078793,232.758668989089,1362,2025-12-05,2025-02-02,S8,0.747644844582689,410,273,26,90+,23.6641652835367,9749.63609681713
2025-02-23,P050,Product_P050,Topical,South,WH1,bf063363,1884,3.23453346747822,18,10.032045989484,68.253648404092,2217,2025-07-16,2024-12-29,S4,0.970076580252872,374,91,-40,90+,33.2333103337621,62611.5566688078
2025-02-24,P050,Product_P050,Syrup,North,WH1,cc580e98,224,20.4304221506597,18,51.8401606687667,419.587759380642,864,2025-10-19,2024-12-14,S17,0.94734806387175,47,278,19,90+,26.1843591136096,5865.29644144856
2025-02-24,P048,Product_P048,Capsule,South,WH3,d714d011,1331,34.1823146048625,16,102.742640147421,649.65967382522,2023,2025-08-12,2025-02-12,S8,0.790766437112332,162,59,-22,0-30,7.90062920412461,10515.7374706899
